title,publisher,setName,subSet,setCount,releaseDate,setYear,tcdbUrl,priceguideUrl,setType
2015 Topps Supreme - Supreme Autograph Printing Plates Cyan,,,,35,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127231/2015-Topps-Supreme---Supreme-Autograph-Printing-Plates-Cyan,,Football
2015 Topps Supreme - Supreme Autograph Printing Plates Magenta,,,,35,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127232/2015-Topps-Supreme---Supreme-Autograph-Printing-Plates-Magenta,,Football
2015 Topps Supreme - Supreme Autograph Printing Plates Yellow,,,,35,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127233/2015-Topps-Supreme---Supreme-Autograph-Printing-Plates-Yellow,,Football
2015 Topps Supreme - Supreme Autograph Red,,,,35,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127234/2015-Topps-Supreme---Supreme-Autograph-Red,,Football
2015 Topps Supreme - Supreme Autograph Rookie,,,,31,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127235/2015-Topps-Supreme---Supreme-Autograph-Rookie,,Football
2015 Topps Supreme - Supreme Autograph Rookie Gold,,,,31,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127236/2015-Topps-Supreme---Supreme-Autograph-Rookie-Gold,,Football
2015 Topps Supreme - Supreme Autograph Rookie Green,,,,31,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127237/2015-Topps-Supreme---Supreme-Autograph-Rookie-Green,,Football
2015 Topps Supreme - Supreme Autograph Rookie Printing Plates Black,,,,31,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127238/2015-Topps-Supreme---Supreme-Autograph-Rookie-Printing-Plates-Black,,Football
2015 Topps Supreme - Supreme Autograph Rookie Printing Plates Cyan,,,,31,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127239/2015-Topps-Supreme---Supreme-Autograph-Rookie-Printing-Plates-Cyan,,Football
2001 Donruss Elite - Status,,,,200,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12724/2001-Donruss-Elite---Status,,Baseball
2015 Topps Supreme - Supreme Autograph Rookie Printing Plates Magenta,,,,31,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127240/2015-Topps-Supreme---Supreme-Autograph-Rookie-Printing-Plates-Magenta,,Football
2015 Topps Supreme - Supreme Autograph Rookie Printing Plates Yellow,,,,31,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127241/2015-Topps-Supreme---Supreme-Autograph-Rookie-Printing-Plates-Yellow,,Football
2015 Topps Supreme - Supreme Autograph Rookie Red,,,,31,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127242/2015-Topps-Supreme---Supreme-Autograph-Rookie-Red,,Football
2015 Topps Supreme - Supreme Autographed Jumbo Patch,,,,30,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127243/2015-Topps-Supreme---Supreme-Autographed-Jumbo-Patch,,Football
2015 Topps Supreme - Supreme Autographed Jumbo Patch Green,,,,30,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127244/2015-Topps-Supreme---Supreme-Autographed-Jumbo-Patch-Green,,Football
2015 Topps Supreme - Supreme Autographed Jumbo Patch Red,,,,30,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127245/2015-Topps-Supreme---Supreme-Autographed-Jumbo-Patch-Red,,Football
2015 Topps Supreme - Supreme Autographed Quad Relic,,,,30,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127246/2015-Topps-Supreme---Supreme-Autographed-Quad-Relic,,Football
2015 Topps Supreme - Supreme Autographed Quad Relic Gold,,,,30,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127247/2015-Topps-Supreme---Supreme-Autographed-Quad-Relic-Gold,,Football
2015 Topps Supreme - Supreme Autographed Quad Relic Green,,,,30,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127248/2015-Topps-Supreme---Supreme-Autographed-Quad-Relic-Green,,Football
2015 Topps Supreme - Supreme Autographed Quad Relic Red,,,,30,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127249/2015-Topps-Supreme---Supreme-Autographed-Quad-Relic-Red,,Football
2001 Donruss Elite - Throwback Threads,,,,45,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12725/2001-Donruss-Elite---Throwback-Threads,,Baseball
2015 Topps Supreme - Supreme Autographed Team Logo Patch Book,,,,29,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127250/2015-Topps-Supreme---Supreme-Autographed-Team-Logo-Patch-Book,,Football
2015 Topps Supreme - Supreme Jumbo Patch,,,,35,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127251/2015-Topps-Supreme---Supreme-Jumbo-Patch,,Football
2015 Topps Supreme - Veteran Quad Relic,,,,23,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127252/2015-Topps-Supreme---Veteran-Quad-Relic,,Football
2015 Topps Supreme - Veteran Quad Relic Platinum,,,,23,,2015,https://www.tcdb.com/ViewSet.cfm/sid/127253/2015-Topps-Supreme---Veteran-Quad-Relic-Platinum,,Football
2016 SAGE HIT - Artistry,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127254/2016-SAGE-HIT---Artistry,,Football
2016 SAGE HIT - Artistry Autograph,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127255/2016-SAGE-HIT---Artistry-Autograph,,Football
2016 SAGE HIT - Autographs,,,,97,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127256/2016-SAGE-HIT---Autographs,,Football
2016 SAGE HIT - Autographs Gold,,,,97,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127257/2016-SAGE-HIT---Autographs-Gold,,Football
2016 SAGE HIT - Autographs Red,,,,97,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127258/2016-SAGE-HIT---Autographs-Red,,Football
2016 SAGE HIT - Premium Portrait,,,,21,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127259/2016-SAGE-HIT---Premium-Portrait,,Football
2001 Donruss Elite - Throwback Threads Autographs,,,,16,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12726/2001-Donruss-Elite---Throwback-Threads-Autographs,,Baseball
2016 SAGE HIT - Premium Portrait Autograph,,,,21,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127260/2016-SAGE-HIT---Premium-Portrait-Autograph,,Football
2016 SAGE HIT - Premium Portrait Autograph Gold,,,,21,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127261/2016-SAGE-HIT---Premium-Portrait-Autograph-Gold,,Football
2016 SAGE HIT - Premium Portrait Gold,,,,21,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127262/2016-SAGE-HIT---Premium-Portrait-Gold,,Football
2016 Donruss - Career Stat Line,,,,192,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127263/2016-Donruss---Career-Stat-Line,,Baseball
2016 Donruss - Gold Press Proof,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127264/2016-Donruss---Gold-Press-Proof,,Baseball
2016 Donruss - Printing Plates Black,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127265/2016-Donruss---Printing-Plates-Black,,Baseball
2016 Donruss - Printing Plates Cyan,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127266/2016-Donruss---Printing-Plates-Cyan,,Baseball
2016 Donruss - Printing Plates Magenta,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127267/2016-Donruss---Printing-Plates-Magenta,,Baseball
2016 Donruss - Printing Plates Yellow,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127268/2016-Donruss---Printing-Plates-Yellow,,Baseball
2016 Donruss - Season Stat Line,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127269/2016-Donruss---Season-Stat-Line,,Baseball
2001 Donruss Elite - Title Waves,,,,30,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12727/2001-Donruss-Elite---Title-Waves,,Baseball
2016 Donruss - Test Proof Black,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127270/2016-Donruss---Test-Proof-Black,,Baseball
2016 Donruss - Test Proof Cyan,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127271/2016-Donruss---Test-Proof-Cyan,,Baseball
2016 Donruss - Test Proof Magenta,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127272/2016-Donruss---Test-Proof-Magenta,,Baseball
2016 Donruss - Test Proof Yellow,,,,195,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127273/2016-Donruss---Test-Proof-Yellow,,Baseball
2016 Donruss - Promising Pros Materials Gold,,,,24,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127274/2016-Donruss---Promising-Pros-Materials-Gold,,Baseball
2016 Donruss - Promising Pros Materials Green,,,,25,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127275/2016-Donruss---Promising-Pros-Materials-Green,,Baseball
2016 Donruss - Promising Pros Materials Signatures,,,,18,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127276/2016-Donruss---Promising-Pros-Materials-Signatures,,Baseball
2016 Donruss - Promising Pros Materials Signatures Gold,,,,20,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127277/2016-Donruss---Promising-Pros-Materials-Signatures-Gold,,Baseball
2016 Donruss - Promising Pros Materials Signatures Green,,,,19,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127278/2016-Donruss---Promising-Pros-Materials-Signatures-Green,,Baseball
2016 Donruss - Recollection Collection Buyback Autographs,,,,26,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127279/2016-Donruss---Recollection-Collection-Buyback-Autographs,,Baseball
2001 Donruss Elite - Title Waves Holo-Foil,,,,30,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12728/2001-Donruss-Elite---Title-Waves-Holo-Foil,,Baseball
2016 Donruss - Signature Series,,,,76,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127280/2016-Donruss---Signature-Series,,Baseball
2016 Donruss - Signature Series Black,,,,76,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127281/2016-Donruss---Signature-Series-Black,,Baseball
2016 Donruss - Signature Series Blue,,,,76,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127282/2016-Donruss---Signature-Series-Blue,,Baseball
2016 Donruss - Signature Series Gold,,,,78,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127283/2016-Donruss---Signature-Series-Gold,,Baseball
2016 Donruss - Signature Series Green,,,,77,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127284/2016-Donruss---Signature-Series-Green,,Baseball
2016 Donruss - Signature Series Orange,,,,79,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127285/2016-Donruss---Signature-Series-Orange,,Baseball
2016 Donruss - Signature Series Purple,,,,81,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127286/2016-Donruss---Signature-Series-Purple,,Baseball
2016 Donruss - Signature Series Red,,,,79,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127287/2016-Donruss---Signature-Series-Red,,Baseball
2016 Donruss - Studio Printing Plates Black,,,,10,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127288/2016-Donruss---Studio-Printing-Plates-Black,,Baseball
2016 Donruss - Studio Printing Plates Cyan,,,,10,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127289/2016-Donruss---Studio-Printing-Plates-Cyan,,Baseball
2001 Donruss Elite - Turn of the Century Autographs,,,,50,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12729/2001-Donruss-Elite---Turn-of-the-Century-Autographs,,Baseball
2016 Donruss - Studio Printing Plates Magenta,,,,10,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127290/2016-Donruss---Studio-Printing-Plates-Magenta,,Baseball
2016 Donruss - Studio Printing Plates Yellow,,,,10,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127291/2016-Donruss---Studio-Printing-Plates-Yellow,,Baseball
2016 Donruss - The Famous San Diego Chicken Silhouette Material,,,,1,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127292/2016-Donruss---The-Famous-San-Diego-Chicken-Silhouette-Material,,Baseball
2016 Donruss - The Famous San Diego Chicken Silhouette Material Green,,,,1,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127293/2016-Donruss---The-Famous-San-Diego-Chicken-Silhouette-Material-Green,,Baseball
2016 Donruss - The Famous San Diego Chicken Silhouette Material Prime,,,,1,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127294/2016-Donruss---The-Famous-San-Diego-Chicken-Silhouette-Material-Prime,,Baseball
2016 Donruss - The Famous San Diego Chicken Silhouette Material Signature,,,,1,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127295/2016-Donruss---The-Famous-San-Diego-Chicken-Silhouette-Material-Signature,,Baseball
2016 Donruss - The Famous San Diego Chicken Silhouette Material Signature Green,,,,1,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127296/2016-Donruss---The-Famous-San-Diego-Chicken-Silhouette-Material-Signature-Green,,Baseball
2016 Donruss - The Famous San Diego Chicken Silhouette Material Signature Prime,,,,1,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127297/2016-Donruss---The-Famous-San-Diego-Chicken-Silhouette-Material-Signature-Prime,,Baseball
2016 Donruss - The Prospects Black Border,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127298/2016-Donruss---The-Prospects-Black-Border,,Baseball
2016 Donruss - The Prospects Career Stat Line,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127299/2016-Donruss---The-Prospects-Career-Stat-Line,,Baseball
1998 Ultra,,,,501,,1998,https://www.tcdb.com/ViewSet.cfm/sid/1273/1998-Ultra,,Baseball
2001 Donruss Signature - Award Winning Signatures,,,,30,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12730/2001-Donruss-Signature---Award-Winning-Signatures,,Baseball
2016 Donruss - The Prospects Gold Press Proof,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127300/2016-Donruss---The-Prospects-Gold-Press-Proof,,Baseball
2016 Donruss - The Prospects Printing Plate Black,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127301/2016-Donruss---The-Prospects-Printing-Plate-Black,,Baseball
2016 Donruss - The Prospects Printing Plate Cyan,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127302/2016-Donruss---The-Prospects-Printing-Plate-Cyan,,Baseball
2016 Donruss - The Prospects Printing Plate Magenta,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127303/2016-Donruss---The-Prospects-Printing-Plate-Magenta,,Baseball
2016 Donruss - The Prospects Printing Plate Yellow,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127304/2016-Donruss---The-Prospects-Printing-Plate-Yellow,,Baseball
2016 Donruss - The Prospects Season Stat Line,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127305/2016-Donruss---The-Prospects-Season-Stat-Line,,Baseball
2016 Donruss - The Prospects Test Proof Black,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127306/2016-Donruss---The-Prospects-Test-Proof-Black,,Baseball
2016 Donruss - The Prospects Test Proof Cyan,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127307/2016-Donruss---The-Prospects-Test-Proof-Cyan,,Baseball
2016 Donruss - The Prospects Test Proof Magenta,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127308/2016-Donruss---The-Prospects-Test-Proof-Magenta,,Baseball
2016 Donruss - The Prospects Test Proof Yellow,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127309/2016-Donruss---The-Prospects-Test-Proof-Yellow,,Baseball
2001 Donruss Signature - Award Winning Signatures Masters Series,,,,30,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12731/2001-Donruss-Signature---Award-Winning-Signatures-Masters-Series,,Baseball
2016 Donruss - The Rookies Black Border,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127310/2016-Donruss---The-Rookies-Black-Border,,Baseball
2016 Donruss - The Rookies Career Stat Line,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127311/2016-Donruss---The-Rookies-Career-Stat-Line,,Baseball
2016 Donruss - The Rookies Gold Press Proof,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127312/2016-Donruss---The-Rookies-Gold-Press-Proof,,Baseball
2016 Donruss - The Rookies Printing Plate Black,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127313/2016-Donruss---The-Rookies-Printing-Plate-Black,,Baseball
2016 Donruss - The Rookies Printing Plate Cyan,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127314/2016-Donruss---The-Rookies-Printing-Plate-Cyan,,Baseball
2016 Donruss - The Rookies Printing Plate Magenta,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127315/2016-Donruss---The-Rookies-Printing-Plate-Magenta,,Baseball
2016 Donruss - The Rookies Printing Plate Yellow,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127316/2016-Donruss---The-Rookies-Printing-Plate-Yellow,,Baseball
2016 Donruss - The Rookies Season Stat Line,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127317/2016-Donruss---The-Rookies-Season-Stat-Line,,Baseball
2016 Donruss - The Rookies Test Proof Black,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127318/2016-Donruss---The-Rookies-Test-Proof-Black,,Baseball
2016 Donruss - The Rookies Test Proof Cyan,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127319/2016-Donruss---The-Rookies-Test-Proof-Cyan,,Baseball
2001 Donruss Signature - Century Marks,,,,48,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12732/2001-Donruss-Signature---Century-Marks,,Baseball
2016 Donruss - The Rookies Test Proof Magenta,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127320/2016-Donruss---The-Rookies-Test-Proof-Magenta,,Baseball
2016 Donruss - The Rookies Test Proof Yellow,,,,15,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127321/2016-Donruss---The-Rookies-Test-Proof-Yellow,,Baseball
2016 Donruss - USA Collegiate National Team Black,,,,24,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127322/2016-Donruss---USA-Collegiate-National-Team-Black,,Baseball
2016 Donruss - USA Collegiate National Team Blue,,,,24,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127323/2016-Donruss---USA-Collegiate-National-Team-Blue,,Baseball
2016 Donruss - USA Collegiate National Team Disco,,,,24,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127324/2016-Donruss---USA-Collegiate-National-Team-Disco,,Baseball
2016 Donruss - USA Collegiate National Team Gold,,,,24,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127325/2016-Donruss---USA-Collegiate-National-Team-Gold,,Baseball
2016 Donruss - USA Collegiate National Team Red,,,,24,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127326/2016-Donruss---USA-Collegiate-National-Team-Red,,Baseball
2016 Topps Heritage - 1967 Celebrity Cut Signatures,,,,30,,2016,https://www.tcdb.com/ViewSet.cfm/sid/127327/2016-Topps-Heritage---1967-Celebrity-Cut-Signatures,,Baseball
2001 Donruss Signature - Century Marks Masters Series,,,,48,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12733/2001-Donruss-Signature---Century-Marks-Masters-Series,,Baseball
2015-16 Panini Select - Silver Prizms,,,,300,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127331/2015-16-Panini-Select---Silver-Prizms,,Basketball
2015-16 Panini Select - Tri-Color Prizms,,,,200,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127332/2015-16-Panini-Select---Tri-Color-Prizms,,Basketball
2015-16 Panini Select - Concourse Blue Prizms,,,,100,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127333/2015-16-Panini-Select---Concourse-Blue-Prizms,,Basketball
2015-16 Panini Select - Concourse Red Prizms,,,,100,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127334/2015-16-Panini-Select---Concourse-Red-Prizms,,Basketball
2015-16 Panini Select - Concourse Orange Prizms,,,,100,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127335/2015-16-Panini-Select---Concourse-Orange-Prizms,,Basketball
2015-16 Panini Select - Tie-Dye Prizms,,,,300,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127336/2015-16-Panini-Select---Tie-Dye-Prizms,,Basketball
2015-16 Panini Select - Concourse Pink Prizms,,,,100,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127337/2015-16-Panini-Select---Concourse-Pink-Prizms,,Basketball
2015-16 Panini Select - Gold Prizms,,,,300,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127338/2015-16-Panini-Select---Gold-Prizms,,Basketball
2015-16 Panini Select - Green Prizms,,,,300,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127339/2015-16-Panini-Select---Green-Prizms,,Basketball
2001 Donruss Signature - Milestone Marks,,,,36,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12734/2001-Donruss-Signature---Milestone-Marks,,Baseball
2015-16 Panini Select - Black Prizms,,,,300,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127340/2015-16-Panini-Select---Black-Prizms,,Basketball
2015-16 Panini Select - Premier Level Light Blue Prizms Die Cut,,,,100,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127341/2015-16-Panini-Select---Premier-Level-Light-Blue-Prizms-Die-Cut,,Basketball
2015-16 Panini Select - Premier Level Purple Prizm Die Cut,,,,100,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127342/2015-16-Panini-Select---Premier-Level-Purple-Prizm-Die-Cut,,Basketball
2015-16 Panini Select - Courtside Copper Prizms,,,,100,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127343/2015-16-Panini-Select---Courtside-Copper-Prizms,,Basketball
2015-16 Panini Select - City to City Memorabilia,,,,25,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127344/2015-16-Panini-Select---City-to-City-Memorabilia,,Basketball
2015-16 Panini Select - City to City Memorabilia Black Prizms,,,,25,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127345/2015-16-Panini-Select---City-to-City-Memorabilia-Black-Prizms,,Basketball
2015-16 Panini Select - City to City Memorabilia Gold Prizms,,,,25,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127346/2015-16-Panini-Select---City-to-City-Memorabilia-Gold-Prizms,,Basketball
2015-16 Panini Select - City to City Memorabilia Tie-Dye Prizms,,,,25,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127347/2015-16-Panini-Select---City-to-City-Memorabilia-Tie-Dye-Prizms,,Basketball
2015-16 Panini Select - Die Cut Autographs,,,,60,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127348/2015-16-Panini-Select---Die-Cut-Autographs,,Basketball
2015-16 Panini Select - Die Cut Autographs Power Prizms,,,,60,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127349/2015-16-Panini-Select---Die-Cut-Autographs-Power-Prizms,,Basketball
2001 Donruss Signature - Milestone Marks Masters Series,,,,35,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12735/2001-Donruss-Signature---Milestone-Marks-Masters-Series,,Baseball
2015-16 Panini Select - Die Cut Autographs Rookie,,,,40,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127350/2015-16-Panini-Select---Die-Cut-Autographs-Rookie,,Basketball
2015-16 Panini Select - Die Cut Autographs Rookie Power Prizms,,,,40,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127351/2015-16-Panini-Select---Die-Cut-Autographs-Rookie-Power-Prizms,,Basketball
2015-16 Panini Select - Die Cut Autographs Rookie Wave Prizms,,,,40,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127352/2015-16-Panini-Select---Die-Cut-Autographs-Rookie-Wave-Prizms,,Basketball
2015-16 Panini Select - Die Cut Autographs Wave Prizms,,,,60,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127353/2015-16-Panini-Select---Die-Cut-Autographs-Wave-Prizms,,Basketball
2015-16 Panini Select - Rookie Autographed Materials,,,,32,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127354/2015-16-Panini-Select---Rookie-Autographed-Materials,,Basketball
2015-16 Panini Select - Rookie Autographed Materials Black Prizms,,,,32,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127355/2015-16-Panini-Select---Rookie-Autographed-Materials-Black-Prizms,,Basketball
2015-16 Panini Select - Rookie Autographed Materials Copper Prizms,,,,32,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127356/2015-16-Panini-Select---Rookie-Autographed-Materials-Copper-Prizms,,Basketball
2015-16 Panini Select - Rookie Autographed Materials Gold Prizms,,,,32,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127357/2015-16-Panini-Select---Rookie-Autographed-Materials-Gold-Prizms,,Basketball
2015-16 Panini Select - Rookie Autographed Materials Tie-Dye Prizms,,,,32,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127358/2015-16-Panini-Select---Rookie-Autographed-Materials-Tie-Dye-Prizms,,Basketball
2015-16 Panini Select - Select Swatches,,,,70,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127359/2015-16-Panini-Select---Select-Swatches,,Basketball
2001 Donruss Signature - Notable Nicknames,,,,18,,2001,https://www.tcdb.com/ViewSet.cfm/sid/12736/2001-Donruss-Signature---Notable-Nicknames,,Baseball
2015-16 Panini Select - Select Swatches Black Prizms,,,,70,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127360/2015-16-Panini-Select---Select-Swatches-Black-Prizms,,Basketball
2015-16 Panini Select - Select Swatches Gold Prizms,,,,70,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127361/2015-16-Panini-Select---Select-Swatches-Gold-Prizms,,Basketball
2015-16 Panini Select - Select Swatches Orange Prizms,,,,70,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127362/2015-16-Panini-Select---Select-Swatches-Orange-Prizms,,Basketball
2015-16 Panini Select - Select Swatches Purple Prizms,,,,70,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127363/2015-16-Panini-Select---Select-Swatches-Purple-Prizms,,Basketball
2015-16 Panini Select - Select Swatches Rookie,,,,29,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127364/2015-16-Panini-Select---Select-Swatches-Rookie,,Basketball
2015-16 Panini Select - Select Swatches Rookie Black Prizms,,,,29,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127365/2015-16-Panini-Select---Select-Swatches-Rookie-Black-Prizms,,Basketball
2015-16 Panini Select - Select Swatches Rookie Gold Prizms,,,,29,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127366/2015-16-Panini-Select---Select-Swatches-Rookie-Gold-Prizms,,Basketball
2015-16 Panini Select - Select Swatches Rookie Orange Prizms,,,,29,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127367/2015-16-Panini-Select---Select-Swatches-Rookie-Orange-Prizms,,Basketball
2015-16 Panini Select - Select Swatches Rookie Purple Prizms,,,,29,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127368/2015-16-Panini-Select---Select-Swatches-Rookie-Purple-Prizms,,Basketball
2015-16 Panini Select - Select Swatches Rookie Tie-Dye Prizms,,,,29,,2015-16,https://www.tcdb.com/ViewSet.cfm/sid/127369/2015-16-Panini-Select---Select-Swatches-Rookie-Tie-Dye-Prizms,,Basketball
